"Country","Year","Debt","GDP1","GDP2","RGDP1","RGDP2","GDPI","Infl","Debt1","Debt2","RGDP","GDPalt","Debtalt","GDP2alt","RGDP2alt","dRGDP","debtgdp","GDP3","GNI","GDPI1","GDPI2","GDP"
"Netherlands",1929,2727.1,6489,NA,4283.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.501,NA,NA
"Netherlands",1930,2682.7,6248,NA,4273.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.204,NA,NA
"Netherlands",1931,2867.1,5774,NA,4012.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.892,NA,NA
"Netherlands",1932,3092.2,5233,NA,3957.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.241,NA,NA
"Netherlands",1933,3371.4,5044,NA,3949.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.698,NA,NA
"Netherlands",1934,3362.3,4959,NA,3877.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.891,NA,NA
"Netherlands",1935,3459,4886,NA,4022.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.471,NA,NA
"Netherlands",1936,3544.5,4955,NA,4275.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.882,NA,NA
"Netherlands",1937,4058.3,5409,NA,4519.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.675,NA,NA
"Netherlands",1938,3986,5506,NA,4411.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.822,NA,NA
"Netherlands",1939,4217.6,6061,NA,4710.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.67,NA,NA
"Netherlands",1940,5329.4,NA,NA,42897.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1941,6857.6,NA,NA,40626.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1942,8509.6,NA,NA,37133.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1943,10303.2,NA,NA,36234.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1944,12618.7,NA,NA,24306.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1945,7.1,NA,NA,24880.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1946,6.6,NA,NA,41999.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1947,9,NA,NA,48613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1948,8.9,NA,NA,53804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1949,9.6,NA,NA,58546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1950,9.2,NA,NA,60642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1951,8.8,NA,NA,61914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1952,8.3,NA,NA,63162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1953,7.8,NA,NA,68652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1954,7.4,NA,NA,73319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1955,7.6,NA,NA,78759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1956,7.5,NA,14.521,81654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1957,7.3,NA,15.746,83950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1958,7.5,NA,15.928,83701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1959,7.6,NA,16.971,87793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1960,7.8,NA,18.968,95180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1961,7.8,NA,20.057,95455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1962,7.6,NA,21.6,101993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1963,8.1,NA,23.415,105686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1964,8.2,NA,27.544,114446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1965,8.7,NA,30.767,120435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1966,9.4,NA,33.489,123754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1967,10.8,NA,36.756,130267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1968,11.8,NA,40.749,138627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1969,12.4,NA,51.853,147552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1970,13.6,NA,58.136,155955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1971,13.9,NA,65.638,162539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1972,14.1,NA,73.531,167919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1973,14.4,NA,84.167,175791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1974,15.9,NA,95.495,182763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1975,18.7,NA,105.419,182596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1976,22.4,NA,119.846,191194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1977,25.3,NA,130.956,196392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1978,29.2,NA,141.323,201024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1979,34,NA,149.821,205501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1980,41.9,NA,160.721,207979,247.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.863,NA
"Netherlands",1981,51.4,NA,168.529,206925,246.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.365,NA
"Netherlands",1982,64.1,NA,175.351,204517,243.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.057,NA
"Netherlands",1983,77.8,NA,182.18,208014,247.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.57,NA
"Netherlands",1984,91.1,NA,190.493,214854,255.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6,NA
"Netherlands",1985,102.4,NA,199.073,221470,262.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.943,NA
"Netherlands",1986,106.7,NA,205.499,227570,270.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.019,NA
"Netherlands",1987,112.5,NA,207.837,230788,275.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.487,NA
"Netherlands",1988,122.9,NA,216.042,236824,283.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.196,NA
"Netherlands",1989,131.7,NA,228.96,247906,297.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.065,NA
"Netherlands",1990,142.3,NA,243.561,258094,309.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.777,NA
"Netherlands",1991,152,NA,256.547,263955.295,316.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.029,NA
"Netherlands",1992,161.6,NA,266.472,269301.656,321.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.928,NA
"Netherlands",1993,167.3,NA,273.242,271352.437,323.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.485,NA
"Netherlands",1994,166.9,NA,287.517,277719.471,332.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.423,NA
"Netherlands",1995,179.9,NA,305.261,286142.838,342.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.055,NA
"Netherlands",1996,184.4,NA,319.755,294839.73,354.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.211,NA
"Netherlands",1997,184.5,NA,342.237,306157.361,369.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.592,NA
"Netherlands",1998,188.5,NA,362.464,323975,384.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.362,NA
"Netherlands",1999,189.7,NA,386.193,339125,402.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.041,NA
"Netherlands",2000,179.7,NA,417.96,352541,417.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA
"Netherlands",2001,180.2,NA,447.731,359326,426.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.099,NA
"Netherlands",2002,188.1,NA,465.214,359553,426.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.12,NA
"Netherlands",2003,202.8,NA,476.945,360759,427.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.497,NA
"Netherlands",2004,214.9,NA,491.184,368824,437.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.314,NA
"Netherlands",2005,220.5,NA,513.407,374401,446.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.041,NA
"Netherlands",2006,211.6,NA,540.216,385709,461.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.074,NA
"Netherlands",2007,216,NA,568.664,NA,478.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.942,NA
"Netherlands",2008,299.7,NA,595.883,NA,487.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.196,NA
"Netherlands",2009,290.23,NA,574.992,NA,467.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.047,NA
"Netherlands",2010,NA,NA,NA,NA,470.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1870,NA,NA,NA,902,NA,NA,-4.934211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1871,NA,NA,NA,965.427,NA,NA,5.536332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1872,NA,NA,NA,1127.295,NA,NA,2.95082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1873,NA,NA,NA,1283.382,NA,NA,-4.77707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1874,NA,NA,NA,1410.564,NA,NA,1.672241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1875,NA,NA,NA,1497.279,NA,NA,-2.960526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1876,NA,NA,NA,1572.432,NA,NA,-2.372881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1877,NA,NA,NA,1792.11,NA,NA,0.694444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1878,NA,NA,NA,1994.445,NA,NA,1.37931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1879,NA,NA,NA,1763.205,NA,NA,-15.986395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1880,NA,NA,NA,1948.197,NA,NA,4.048583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1881,NA,NA,NA,2029.131,NA,NA,-0.389105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1882,NA,NA,NA,2023.35,NA,NA,2.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1883,NA,NA,NA,2006.007,NA,NA,-0.763359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1884,NA,NA,NA,2214.123,NA,NA,-3.076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1885,NA,NA,NA,2202.561,NA,NA,-5.15873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1886,NA,NA,NA,2254.59,NA,NA,-1.25523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1887,NA,NA,NA,2306.619,NA,NA,-7.627119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1888,NA,NA,NA,2306.619,NA,NA,1.376147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1889,NA,NA,NA,2428.02,NA,NA,-3.167421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1890,NA,NA,NA,2497.392,NA,NA,-2.336449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1891,NA,NA,NA,2514.735,NA,NA,3.349282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1892,NA,NA,NA,2607.231,NA,NA,-6.018519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1893,NA,NA,NA,2670.822,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1894,NA,NA,NA,2584.107,NA,NA,-1.970443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1895,NA,NA,NA,2676.603,NA,NA,-1.507538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1896,NA,NA,NA,2982.996,NA,NA,3.571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1897,NA,NA,NA,3017.682,NA,NA,-0.492611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1898,NA,NA,NA,3104.397,NA,NA,0.990099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1899,NA,NA,NA,3208.455,NA,NA,-3.431373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1900,95.749,NA,NA,3468.6,NA,NA,2.030457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1901,99.183,NA,NA,3480.162,NA,NA,6.467662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1902,105.932,NA,NA,3746.088,NA,NA,2.336449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1903,111.798,NA,NA,4098.729,NA,NA,-0.456621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1904,115.044,NA,NA,4081.386,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1905,119.824,NA,NA,4457.151,NA,NA,2.293578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1906,124.382,NA,NA,4879.164,NA,NA,0.896861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1907,128.358,NA,NA,5173.995,NA,NA,1.777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1908,132.908,NA,NA,4815.573,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1909,141.877,NA,NA,4884.945,NA,NA,0.436681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1910,149.781,NA,NA,5555.541,NA,NA,0.869565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1911,162.157,NA,NA,5861.934,NA,NA,0.862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1912,168.708,NA,NA,5688.504,NA,NA,2.991453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1913,180.122,NA,NA,5781,NA,NA,2.904564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1914,199.461,NA,NA,5931.306,NA,NA,1.209677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1915,200.12,NA,NA,5960.211,NA,NA,6.386087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1916,219.275,NA,NA,5913.963,NA,NA,6.047298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1917,259.672,NA,NA,5769.438,NA,NA,7.736154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1918,301.68,NA,NA,5676.942,NA,NA,12.813222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1919,352.153,NA,NA,6312.852,NA,NA,5.544041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1920,402.342,NA,NA,7000.791,NA,NA,14.026497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1921,412.649,NA,NA,6538.311,NA,NA,-4.461727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1922,438.109,NA,NA,6312.852,NA,NA,-9.555302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1923,437.907,NA,NA,6821.58,NA,NA,-1.927284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1924,443.233,NA,NA,6942.981,NA,NA,4.700158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1925,455.629,NA,NA,7312.965,NA,NA,1.25004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1926,477.711,NA,NA,6925.638,NA,NA,-0.304848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1927,491.702,NA,NA,6729.084,NA,NA,-0.613595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1928,502.793,NA,NA,7474.833,NA,NA,0.310529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1929,528.384,NA,NA,7740.759,NA,NA,-0.308612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1930,534.767,NA,NA,7405.461,NA,NA,-3.876544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1931,552.067,NA,NA,6775.332,NA,NA,-7.243773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1932,515.685,227.4,NA,6607.683,NA,NA,-9.93855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1933,517.045,254,NA,7047.039,NA,NA,-2.373603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1934,557.383,271.2,NA,7399.68,NA,NA,2.961636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1935,512.962,310.8,NA,7746.54,NA,NA,3.91114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1936,516.922,384.6,NA,9186.009,NA,NA,2.434803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1937,527.14,423.8,NA,9683.175,NA,NA,7.356945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1938,532.202,464,NA,10365.333,NA,NA,2.737933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1939,559.74,499,NA,10509.858,NA,NA,4.320222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1940,597.614,538,NA,10307.523,NA,NA,5.110253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1941,650.655,582,NA,9983.787,NA,NA,3.80283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1942,722.595,670,NA,11082.177,NA,NA,2.792388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1943,879.451,749,NA,11313.417,NA,NA,1.345229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1944,1005.234,759,NA,11359.665,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1945,1078.635,799,NA,11694.963,NA,NA,1.428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1946,1140.463,851,NA,12596.799,NA,NA,0.409769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1947,1160.943,964,NA,14099.859,NA,NA,5.453982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1948,1160.339,978,990,12700.857,NA,NA,8.189376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1949,1234.153,1101,1107,14070.954,NA,NA,1.944453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1950,1234.153,1396,1408,16136,NA,NA,6.891073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1951,1338.649,1446,1459,14904,NA,NA,11.413115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1952,1311.507,1517,1528,15552,NA,NA,6.721513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1953,1339.559,1681,1690,16084,NA,NA,4.916231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1954,1412.923,1860,1877,18298,NA,NA,3.470316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1955,1461.368,1965,1979,18639,NA,NA,2.749981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1956,1470.402,2061,2078,19605,NA,NA,3.544891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1957,1514.238,2184,2225,20165,NA,NA,1.831888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1958,1564.222,2270,2321,20957,NA,NA,5.43176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1959,1633.104,2434,2482,22449,NA,NA,2.562357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1960,1689.032,2623,2687,22449,NA,NA,1.326693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1961,1736.346,2723,2783,23704,NA,NA,1.907587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1962,1807.688,2921,2999,24215,NA,NA,2.412402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1963,1934.286,3196,3273,25749,NA,NA,1.900066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1964,2021.744,3487,3589,27004,NA,NA,4.09182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1965,2139.582,3744,3877,28724,NA,NA,2.768289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1966,2255.966,3886,4039,30536,NA,NA,2.761003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",1967,2411.954,4055,4183,29142,NA,NA,6.27061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
